month,closeLogDiff,diff(G1000037)_9_abs,diff(G0008003)_12_abs,diff(G0000029)_12,logDiff(G0001596)_12,P9918147_exp,diff(G1400003)_12_exp
2017-08,0.043501060081782145,124.25,1.2,-0.5999999999999999,0.3244914971548134,13.463738035001692,1.745959651119774
2017-09,0.035469139097548036,622.0,1.4000000000000001,-0.5000000000000002,0.26513920821083836,14.879731724872837,1.6742508321991922
2017-10,0.04319279269196155,412.25,1.4000000000000001,-0.30000000000000004,0.27905539134431834,11.023176380641601,1.6177795250146767
2017-11,0.005753381893189413,258.5,1.4,-0.40000000000000013,0.26566824282532053,12.182493960703473,1.0510321982753876
2017-12,-0.01404080492931184,227.60000000000036,1.2999999999999998,-0.40000000000000013,0.24029542996740538,14.879731724872837,0.927769063569214
2018-01,-0.04238780776115711,749.5,1.2,-0.4999999999999998,0.2420998020174281,14.879731724872837,0.995872179332701
2018-02,-0.066679587139677,1169.25,0.9000000000000001,-0.40000000000000013,0.20714325269580414,14.879731724872837,0.95322910522204
2018-03,-0.05638342851493974,1022.4000000000015,0.8,0.10000000000000009,0.11042624400195677,16.444646771097048,0.8261178942239795
2018-04,-0.06680771766012455,272.5,0.6000000000000001,0.20000000000000018,0.11497767940180736,14.879731724872837,0.9031531325891856
2018-05,-0.03882022852232206,151.0,0.5999999999999999,0.5000000000000002,0.12276205297994025,16.444646771097048,0.9776733036066064
2018-06,-0.025681584795066326,8.200000000000728,0.5,0.5999999999999999,0.11597735724137337,20.085536923187668,1.0941269178783437
2018-07,-0.02302550481300844,452.75,0.3999999999999999,0.7,0.09277254177537131,18.17414536944306,0.843178537604636
2018-08,-0.017547016883808997,741.5499999999993,0.30000000000000004,0.5000000000000002,0.07614402402258058,20.085536923187668,0.9938018966786195
2018-09,-0.031433097045445835,1051.1000000000004,0.19999999999999996,0.5000000000000002,0.08411149088567171,14.879731724872837,1.0690841858989568
2018-10,-0.021825326909884202,286.75,0.2999999999999998,0.30000000000000004,0.051660958468616514,18.17414536944306,1.0109748059154042
2018-11,-0.015911802744179707,2151.6499999999996,0.19999999999999996,0.5000000000000002,0.03223047508696908,16.444646771097048,1.0469316378174691
2018-12,-0.007125127650528723,1179.7000000000007,0.19999999999999996,0.40000000000000013,0.026100447030231066,14.879731724872837,1.0243711861078426
