datetime,open,high,low,close
1970-05-01,1.1622,1.16446,1.15307,1.15883
1970-05-02,1.15882,1.15999,1.1533,1.15729
1970-05-03,1.15728,1.16334,1.1508,1.1602999999999999
1970-05-04,1.16033,1.16749,1.15983,1.1656900000000001
1970-05-05,1.16646,1.17129,1.16285,1.17033
1970-05-06,1.17032,1.17205,1.16348,1.16469
1970-05-07,1.16466,1.1672,1.15406,1.15534
1970-05-08,1.15534,1.16005,1.15271,1.15683
1970-05-09,1.15683,1.16905,1.15581,1.16826
1970-05-10,1.16854,1.16862,1.15912,1.16388
1970-05-11,1.16389,1.1673,1.16205,1.16566
1970-05-12,1.16567,1.16817,1.16305,1.16556
1970-05-13,1.16555,1.17201,1.16499,1.16902
1970-05-14,1.16902,1.17676,1.168,1.17413
1970-05-15,1.17387,1.17906,1.17326,1.17502
1970-05-16,1.1750099999999999,1.17626,1.16902,1.17442
1970-05-17,1.1743999999999999,1.17583,1.16653,1.1672500000000001
1970-05-18,1.16727,1.16954,1.16497,1.16706
1970-05-19,1.16704,1.16865,1.16129,1.16858
1970-05-20,1.16843,1.17254,1.16756,1.1711
1970-05-21,1.17109,1.17446,1.16493,1.16606
1970-05-22,1.16606,1.16648,1.16021,1.16382
1970-05-23,1.1638,1.16784,1.15748,1.16418
1970-05-24,1.16419,1.17388,1.16261,1.17205
1970-05-25,1.17277,1.17513,1.16837,1.16915
1970-05-26,1.16914,1.17168,1.16545,1.16856
1970-05-27,1.16856,1.17386,1.16638,1.1728
1970-05-28,1.17281,1.17436,1.16402,1.1642299999999999
1970-05-29,1.1642299999999999,1.16642,1.1620300000000001,1.16564
1970-05-30,1.16553,1.17187,1.1648100000000001,1.1705
1970-05-31,1.17049,1.17459,1.16837,1.16906
1970-06-01,1.16907,1.16995,1.16572,1.16594
1970-06-02,1.16594,1.16676,1.15817,1.1584
1970-06-03,1.15839,1.16106,1.15602,1.15658
1970-06-04,1.15697,1.15707,1.153,1.1553200000000001
1970-06-05,1.1553200000000001,1.1608100000000001,1.15503,1.15979
1970-06-06,1.15979,1.16281,1.15729,1.16096
1970-06-07,1.16096,1.16193,1.15251,1.15265
1970-06-08,1.15266,1.15364,1.1388,1.14082
1970-06-09,1.13769,1.14328,1.1365,1.14096
1970-06-10,1.14095,1.14294,1.13294,1.13436
1970-06-11,1.13433,1.1354899999999999,1.1301,1.1344400000000001
1970-06-12,1.1344400000000001,1.14092,1.13357,1.13758
1970-06-13,1.1376,1.14448,1.13664,1.14413
1970-06-14,1.14378,1.14849,1.13943,1.14807
1970-06-15,1.14808,1.16011,1.14796,1.157
1970-06-16,1.157,1.16228,1.1553200000000001,1.15958
1970-06-17,1.15961,1.15999,1.15297,1.15378
1970-06-18,1.15374,1.16398,1.15349,1.1621299999999999
1970-06-19,1.16192,1.16937,1.15945,1.16777
1970-06-20,1.16772,1.1733500000000001,1.16624,1.16939
1970-06-21,1.16939,1.1710099999999999,1.16519,1.17063
1970-06-22,1.17064,1.17182,1.16417,1.16697
1970-06-23,1.16707,1.169,1.15845,1.16076
1970-06-24,1.15963,1.16278,1.15889,1.1618
1970-06-25,1.16168,1.16202,1.15302,1.15804
